id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,ano,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
794508,2010-10-31,domingo,16:26:00,rj,101,324,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2010,5,0,0,0,5,0,0,5,,,,,
794809,2010-10-16,sabado,08:24:00,rj,101,329,niteroi,falta de atencao,capotamento,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,1,0,0,0,1,0,0,1,,,,,
794819,2010-11-01,segunda,05:40:00,rj,101,321,niteroi,nao guardar distancia de seguranca,colisao traseira,sem vitimas,amanhecer,decrescente,nublado,simples,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
794990,2010-10-28,quinta,16:20:00,rj,101,328,rio de janeiro,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
795852,2010-11-03,quarta,08:15:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
795877,2010-10-30,sabado,17:00:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
796153,2010-10-30,sabado,11:50:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,simples,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
796175,2010-11-03,quarta,11:20:00,rj,101,333,rio de janeiro,outras,colisao traseira,com vitimas feridas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,1,0,1,0,1,2,,,,,
796183,2010-11-03,quarta,10:40:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,simples,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
796407,2010-10-31,domingo,13:50:00,rj,101,326,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
796539,2010-10-31,domingo,15:00:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2010,4,0,0,0,4,0,0,4,,,,,
796711,2010-11-04,quinta,19:02:00,rj,101,333,rio de janeiro,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
796715,2010-10-31,domingo,15:50:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
796870,2010-11-05,sexta,07:25:00,rj,101,324,niteroi,falta de atencao,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
797129,2010-11-05,sexta,17:30:00,rj,101,324,niteroi,outras,colisao traseira,com vitimas feridas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,1,1,0,1,2,,,,,
797274,2010-11-05,sexta,18:07:00,rj,101,325,niteroi,outras,atropelamento de pessoa,com vitimas feridas,anoitecer,crescente,ceu claro,dupla,reta,urbano,2010,2,0,0,1,1,0,1,1,,,,,
797601,2010-11-06,sabado,13:30:00,rj,101,328,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,decrescente,chuva,multipla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
797612,2010-11-05,sexta,17:30:00,rj,101,328,niteroi,falta de atencao,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
797636,2010-11-05,sexta,22:20:00,rj,101,322,niteroi,falta de atencao,colisao lateral,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
798052,2010-11-03,quarta,17:05:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,simples,reta,urbano,2010,4,0,0,0,4,0,0,4,,,,,
798301,2010-11-08,segunda,11:20:00,rj,101,322,niteroi,nao guardar distancia de seguranca,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
798325,2010-11-05,sexta,21:00:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
798725,2010-10-29,sexta,07:00:00,rj,101,325,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
798973,2010-10-20,quarta,12:41:00,rj,101,328,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,4,0,0,0,4,0,0,4,,,,,
799048,2010-11-09,terca,16:00:00,rj,101,333,niteroi,falta de atencao,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
799250,2010-11-09,terca,13:30:00,rj,101,328,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,crescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
799590,2010-11-07,domingo,00:15:00,rj,101,327,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,chuva,multipla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
799598,2010-08-17,terca,22:25:00,rj,101,328,rio de janeiro,outras,colisao traseira,com vitimas feridas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2010,6,0,5,0,1,0,5,3,,,,,
799760,2010-11-10,quarta,19:00:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,nublado,multipla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
799788,2010-11-10,quarta,20:29:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,plena noite,crescente,nublado,multipla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
799883,2010-11-10,quarta,20:00:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,nublado,multipla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
799997,2010-11-11,quinta,05:40:00,rj,101,321,niteroi,outras,colisao com objeto fixo,sem vitimas,pleno dia,crescente,chuva,dupla,curva,urbano,2010,2,0,0,0,2,0,0,2,,,,,
800001,2010-11-09,terca,19:35:00,rj,101,327,rio de janeiro,outras,colisao traseira,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,1,1,0,2,,,,,
800287,2010-11-11,quinta,18:00:00,rj,101,324,niteroi,outras,colisao com objeto movel,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
800366,2010-11-11,quinta,18:50:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,anoitecer,crescente,nublado,simples,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
800414,2010-11-11,quinta,19:30:00,rj,101,327,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
800611,2010-11-08,segunda,16:10:00,rj,101,322,niteroi,falta de atencao,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
800754,2010-11-05,sexta,05:00:00,rj,101,322,niteroi,outras,capotamento,sem vitimas,amanhecer,crescente,ceu claro,dupla,reta,urbano,2010,1,0,0,0,1,0,0,1,,,,,
800773,2010-11-12,sexta,11:40:00,rj,101,321,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
800809,2010-11-12,sexta,09:50:00,rj,101,325,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
801211,2010-11-13,sabado,06:30:00,rj,101,322,niteroi,nao guardar distancia de seguranca,colisao traseira,sem vitimas,pleno dia,decrescente,chuva,dupla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
801304,2010-11-13,sabado,08:50:00,rj,101,322,niteroi,outras,colisao traseira,com vitimas feridas,pleno dia,decrescente,nublado,dupla,reta,urbano,2010,2,0,1,0,1,0,1,2,,,,,
801571,2010-11-13,sabado,17:35:00,rj,101,333.9,rio de janeiro,outras,colisao lateral,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
802136,2010-11-06,sabado,08:30:00,rj,101,324,niteroi,outras,colisao traseira,com vitimas fatais,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,1,0,0,1,0,0,2,,,,,
803016,2010-11-12,sexta,22:30:00,rj,101,326,niteroi,outras,danos eventuais,com vitimas feridas,plena noite,crescente,ceu claro,dupla,reta,urbano,2010,4,0,3,0,1,0,3,3,,,,,
803064,2010-11-12,sexta,16:26:00,rj,101,331,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,decrescente,chuva,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
803096,2010-11-13,sabado,03:10:00,rj,101,325,niteroi,outras,capotamento,com vitimas feridas,plena noite,crescente,chuva,dupla,reta,urbano,2010,2,0,1,0,1,0,1,2,,,,,
803187,2010-11-16,terca,09:30:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
803281,2010-11-16,terca,10:45:00,rj,101,326,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
803850,2010-11-13,sabado,07:00:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,amanhecer,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
803884,2010-11-13,sabado,07:50:00,rj,101,325,niteroi,outras,colisao traseira,sem vitimas,amanhecer,decrescente,chuva,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
804607,2010-11-18,quinta,16:00:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
804638,2010-11-18,quinta,13:00:00,rj,101,333,rio de janeiro,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
805015,2010-10-11,segunda,16:30:00,rj,101,326,niteroi,outras,colisao traseira,com vitimas feridas,pleno dia,crescente,nublado,dupla,reta,urbano,2010,4,0,2,0,2,0,2,2,,,,,
805016,2010-11-19,sexta,14:40:00,rj,101,333,rio de janeiro,outras,colisao traseira,com vitimas feridas,pleno dia,decrescente,sol,dupla,reta,urbano,2010,3,0,1,0,2,0,1,3,,,,,
805028,2010-11-19,sexta,15:40:00,rj,101,324,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
805138,2010-11-19,sexta,19:30:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,ceu claro,dupla,curva,urbano,2010,2,0,0,0,2,0,0,2,,,,,
805202,2010-11-19,sexta,21:40:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,plena noite,crescente,ceu claro,dupla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
805400,2010-11-16,terca,18:50:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,anoitecer,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
805492,2010-11-20,sabado,10:00:00,rj,101,324,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,4,0,0,0,4,0,0,4,,,,,
805499,2010-11-20,sabado,13:00:00,rj,101,325,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,4,0,0,0,4,0,0,4,,,,,
805710,2010-11-20,sabado,22:03:00,rj,101,322.2,niteroi,outras,colisao com objeto fixo,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2010,1,0,0,0,1,0,0,1,,,,,
805752,2010-11-20,sabado,20:50:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
806693,2010-11-22,segunda,19:00:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,anoitecer,decrescente,nublado,dupla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
806956,2010-11-19,sexta,17:20:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
806963,2010-11-23,terca,08:50:00,rj,101,321.5,niteroi,outras,colisao com objeto fixo,sem vitimas,pleno dia,crescente,nublado,simples,curva,urbano,2010,1,0,0,0,1,0,0,1,,,,,
806970,2010-11-15,segunda,20:00:00,rj,101,330,rio de janeiro,outras,colisao traseira,com vitimas feridas,plena noite,crescente,ceu claro,dupla,reta,urbano,2010,4,0,2,0,2,0,2,3,,,,,
807050,2010-10-31,domingo,15:00:00,rj,101,326,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
807413,2010-11-24,quarta,03:50:00,rj,101,331,rio de janeiro,outras,colisao com objeto movel,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
807519,2010-11-08,segunda,19:35:00,rj,101,322,niteroi,outras,colisao com objeto fixo,com vitimas feridas,anoitecer,crescente,ceu claro,simples,reta,urbano,2010,1,0,1,0,0,0,1,1,,,,,
807643,2010-11-24,quarta,13:30:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
807646,2010-11-24,quarta,13:20:00,rj,101,323,niteroi,outras,colisao com objeto fixo,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2010,1,0,0,0,1,0,0,1,,,,,
807726,2010-11-24,quarta,17:10:00,rj,101,332,rio de janeiro,falta de atencao,colisao lateral,sem vitimas,anoitecer,crescente,nublado,multipla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
807811,2010-11-24,quarta,07:40:00,rj,101,321,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
807998,2010-11-25,quinta,07:10:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
808309,2010-11-25,quinta,17:30:00,rj,101,333.8,rio de janeiro,nao guardar distancia de seguranca,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
808359,2010-11-25,quinta,17:30:00,rj,101,323,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
808441,2010-11-25,quinta,10:10:00,rj,101,326,niteroi,nao guardar distancia de seguranca,colisao traseira,sem vitimas,pleno dia,crescente,nublado,dupla,reta,urbano,2010,2,0,0,0,1,1,0,2,,,,,
808973,2010-11-26,sexta,17:05:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
809553,2010-11-24,quarta,17:45:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
809558,2010-11-24,quarta,16:50:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2010,5,0,0,0,5,0,0,5,,,,,
809607,2010-11-28,domingo,10:11:00,rj,101,333,rio de janeiro,dormindo,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
809618,2010-11-24,quarta,17:27:00,rj,101,325,niteroi,outras,colisao lateral,com vitimas feridas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,4,0,1,1,2,0,2,3,,,,,
810383,2010-11-29,segunda,18:10:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
810408,2010-11-29,segunda,18:40:00,rj,101,329,rio de janeiro,falta de atencao,colisao traseira,sem vitimas,anoitecer,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
810537,2010-11-26,sexta,07:00:00,rj,101,324,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
810764,2010-11-30,terca,08:35:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
810913,2010-11-30,terca,19:32:00,rj,101,322,niteroi,falta de atencao,colisao lateral,sem vitimas,plena noite,decrescente,nublado,multipla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
810983,2010-11-30,terca,15:00:00,rj,101,329,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
811028,2010-11-30,terca,22:50:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,anoitecer,decrescente,chuva,multipla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
811184,2010-12-01,quarta,08:15:00,rj,101,326,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
811379,2010-12-01,quarta,17:00:00,rj,101,321,niteroi,nao guardar distancia de seguranca,colisao traseira,sem vitimas,pleno dia,decrescente,chuva,dupla,reta,urbano,2010,5,0,0,0,5,0,0,5,,,,,
811418,2010-12-01,quarta,18:50:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,anoitecer,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
811458,2010-12-01,quarta,19:00:00,rj,101,328,rio de janeiro,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
811978,2010-12-02,quinta,16:26:00,rj,101,328,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
812000,2010-12-02,quinta,18:00:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
812148,2010-12-02,quinta,21:30:00,rj,101,326,niteroi,outras,colisao traseira,com vitimas feridas,plena noite,decrescente,chuva,dupla,reta,urbano,2010,3,0,2,0,1,0,2,2,,,,,
812155,2010-12-02,quinta,23:54:00,rj,101,332,rio de janeiro,outras,colisao lateral,sem vitimas,plena noite,crescente,chuva,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
812203,2010-12-03,sexta,05:10:00,rj,101,323,niteroi,desobediencia a sinalizacao,colisao com objeto fixo,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
812248,2010-12-01,quarta,17:30:00,rj,101,333,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,crescente,nublado,dupla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
812286,2010-12-03,sexta,10:00:00,rj,101,329,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,1,1,0,2,,,,,
812290,2010-12-03,sexta,10:50:00,rj,101,322,niteroi,outras,capotamento,com vitimas feridas,pleno dia,decrescente,ceu claro,simples,curva,urbano,2010,1,0,1,0,0,0,1,1,,,,,
812371,2010-12-03,sexta,07:30:00,rj,101,333,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
812400,2010-11-13,sabado,08:50:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
812631,2010-12-03,sexta,23:15:00,rj,101,333,rio de janeiro,outras,colisao lateral,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
812639,2010-12-03,sexta,23:50:00,rj,101,329,rio de janeiro,outras,colisao lateral,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
812660,2010-12-04,sabado,01:20:00,rj,101,323,niteroi,nao guardar distancia de seguranca,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
812814,2010-12-03,sexta,17:00:00,rj,101,327,niteroi,nao guardar distancia de seguranca,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
813023,2010-12-04,sabado,18:02:00,rj,101,322,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,multipla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
813036,2010-12-04,sabado,16:50:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
813063,2010-12-04,sabado,19:34:00,rj,101,322,niteroi,falta de atencao,colisao lateral,sem vitimas,anoitecer,decrescente,nublado,multipla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
813139,2010-12-04,sabado,18:20:00,rj,101,322,niteroi,outras,colisao lateral,com vitimas feridas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,1,0,1,0,1,2,,,,,
813189,2010-12-02,quinta,22:45:00,rj,101,325,niteroi,outras,danos eventuais,com vitimas feridas,plena noite,decrescente,chuva,dupla,reta,urbano,2010,1,0,1,0,0,0,1,1,,,,,
813200,2010-12-05,domingo,01:00:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,plena noite,crescente,nublado,dupla,reta,urbano,2010,2,0,0,0,1,1,0,2,,,,,
813346,2010-12-05,domingo,09:30:00,rj,101,332,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,dupla,reta,urbano,2010,3,0,0,0,3,0,0,2,,,,,
813594,2010-12-03,sexta,04:55:00,rj,101,323,niteroi,outras,colisao traseira,com vitimas feridas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2010,4,0,1,0,3,0,1,4,,,,,
813776,2010-12-06,segunda,03:00:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,chuva,dupla,reta,urbano,2010,3,0,0,0,3,0,0,3,,,,,
813856,2010-12-06,segunda,08:00:00,rj,101,322.5,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
813987,2010-12-06,segunda,10:30:00,rj,101,324,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
814129,2010-12-06,segunda,16:30:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
814322,2010-12-06,segunda,21:40:00,rj,101,325,niteroi,outras,danos eventuais,sem vitimas,plena noite,crescente,nublado,dupla,reta,urbano,2010,1,0,0,0,1,0,0,1,,,,,
814352,2010-12-06,segunda,23:03:00,rj,101,332,rio de janeiro,outras,colisao com objeto fixo,com vitimas feridas,plena noite,crescente,nublado,dupla,reta,urbano,2010,2,0,0,2,0,0,2,1,,,,,
814564,2010-12-07,terca,06:05:00,rj,101,322,niteroi,outras,colisao com objeto fixo,sem vitimas,amanhecer,decrescente,chuva,dupla,reta,urbano,2010,1,0,0,0,1,0,0,1,,,,,
814572,2010-12-07,terca,11:15:00,rj,101,324,niteroi,defeito mecanico em veiculo,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2010,7,0,0,0,5,2,0,3,,,,,
814627,2010-12-07,terca,11:41:00,rj,101,332,rio de janeiro,outras,colisao lateral,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
815221,2010-12-04,sabado,13:00:00,rj,101,325,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
815235,2010-12-04,sabado,15:00:00,rj,101,322,niteroi,falta de atencao,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
815291,2010-12-08,quarta,17:25:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
815318,2010-12-08,quarta,17:40:00,rj,101,322,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,curva,urbano,2010,2,0,0,0,2,0,0,2,,,,,
815615,2010-12-09,quinta,09:40:00,rj,101,333,rio de janeiro,outras,colisao lateral,sem vitimas,pleno dia,crescente,sol,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
816089,2010-12-10,sexta,03:54:00,rj,101,325,niteroi,outras,colisao com objeto fixo,com vitimas feridas,plena noite,decrescente,nublado,dupla,reta,urbano,2010,1,0,1,0,0,0,1,1,,,,,
816567,2010-12-10,sexta,21:10:00,rj,101,329,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
816600,2010-12-10,sexta,22:50:00,rj,101,321,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2010,2,0,0,0,2,0,0,2,,,,,
816646,2010-12-11,sabado,00:11:00,rj,101,331,rio de janeiro,outras,colisao lateral,com vitimas feridas,plena noite,crescente,ceu claro,dupla,reta,urbano,2010,5,0,1,0,4,0,1,4,,,,,
816884,2010-12-11,sabado,11:15:00,rj,101,325,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2010,4,0,0,0,4,0,0,3,,,,,
